C:\Documents and Settings\WinTest\Desktop\shashika\Exp_01_2024_09_03\S01_1771_Day01.CSV


Created ,9/23/2008,8:35:14 PM
Exported,9/23/2008,8:42:08 PM

Channels
Disp,Load 1,Load 2,Load 3,DirCmd A,UserCalc1,UserCalc2,UserCalc3,UserCalc4,Axial cmd,Axial err,

Units
mm,N,N,N,V,V,V,V,V,mm,%,

Movers
Axial,

   
"Points","Elapsed Time ","Scan Time ","Disp  ","Load 1 ",
"      ","Sec          ","Sec       ","mm    ","N      ",
      69,       385.9110,      0.6800,  -1.735,   -0.503,
      70,       385.9210,      0.6900,  -1.735,   -0.503,
      71,       385.9310,      0.7000,  -1.735,   -0.503,
      72,       385.9410,      0.7100,  -1.734,   -0.503,
      73,       385.9510,      0.7200,  -1.734,   -0.501,
      74,       385.9610,      0.7300,  -1.734,   -0.501,
      75,       385.9710,      0.7400,  -1.734,   -0.501,
      76,       385.9810,      0.7500,  -1.733,   -0.501,
      77,       385.9910,      0.7600,  -1.733,   -0.501,
      78,       386.0010,      0.7700,  -1.733,   -0.501,
      79,       386.0110,      0.7800,  -1.733,   -0.500,
      80,       386.0210,      0.7900,  -1.733,   -0.500,
      81,       386.0310,      0.8000,  -1.733,   -0.498,
      82,       386.0410,      0.8100,  -1.732,   -0.500,
      83,       386.0510,      0.8200,  -1.732,   -0.501,
      84,       386.0610,      0.8300,  -1.732,   -0.501,
      85,       386.0710,      0.8400,  -1.732,   -0.499,
      86,       386.0810,      0.8500,  -1.732,   -0.501,
      87,       386.0910,      0.8600,  -1.731,   -0.501,
      88,       386.1010,      0.8700,  -1.732,   -0.501,
      89,       386.1110,      0.8800,  -1.732,   -0.501,
      90,       386.1210,      0.8900,  -1.731,   -0.500,
      91,       386.1310,      0.9000,  -1.731,   -0.501,
      92,       386.1410,      0.9100,  -1.731,   -0.501,
      93,       386.1510,      0.9200,  -1.731,   -0.501,
      94,       386.1610,      0.9300,  -1.731,   -0.501,
      95,       386.1710,      0.9400,  -1.731,   -0.501,
      96,       386.1810,      0.9500,  -1.731,   -0.499,
      97,       386.1910,      0.9600,  -1.731,   -0.500,
      98,       386.2010,      0.9700,  -1.731,   -0.503,
      99,       386.2110,      0.9800,  -1.730,   -0.501,
     100,       386.2210,      0.9900,  -1.730,   -0.501,
       1,       386.2310,      0.0000,  -1.730,   -0.500,
       2,       386.2410,      0.0100,  -1.730,   -0.503,
       3,       386.2510,      0.0200,  -1.730,   -0.501,
       4,       386.2610,      0.0300,  -1.730,   -0.501,
       5,       386.2710,      0.0400,  -1.730,   -0.501,
       6,       386.2810,      0.0500,  -1.730,   -0.501,
       7,       386.2910,      0.0600,  -1.729,   -0.501,
       8,       386.3010,      0.0700,  -1.729,   -0.500,
       9,       386.3110,      0.0800,  -1.730,   -0.501,
      10,       386.3210,      0.0900,  -1.729,   -0.501,
      11,       386.3310,      0.1000,  -1.729,   -0.500,
      12,       386.3410,      0.1100,  -1.729,   -0.501,
      13,       386.3510,      0.1200,  -1.728,   -0.500,
      14,       386.3610,      0.1300,  -1.729,   -0.501,
      15,       386.3710,      0.1400,  -1.729,   -0.501,
      16,       386.3810,      0.1500,  -1.728,   -0.499,
      17,       386.3910,      0.1600,  -1.728,   -0.500,
      18,       386.4010,      0.1700,  -1.729,   -0.501,
      19,       386.4110,      0.1800,  -1.728,   -0.500,
      20,       386.4210,      0.1900,  -1.728,   -0.501,
      21,       386.4310,      0.2000,  -1.728,   -0.501,
      22,       386.4410,      0.2100,  -1.727,   -0.501,
      23,       386.4510,      0.2200,  -1.728,   -0.500,
      24,       386.4610,      0.2300,  -1.727,   -0.501,
      25,       386.4710,      0.2400,  -1.728,   -0.501,
      26,       386.4810,      0.2500,  -1.728,   -0.501,
      27,       386.4910,      0.2600,  -1.727,   -0.500,
      28,       386.5010,      0.2700,  -1.728,   -0.500,
      29,       386.5110,      0.2800,  -1.728,   -0.500,
      30,       386.5210,      0.2900,  -1.728,   -0.500,
      31,       386.5310,      0.3000,  -1.728,   -0.501,
      32,       386.5410,      0.3100,  -1.728,   -0.501,
      33,       386.5510,      0.3200,  -1.728,   -0.501,
      34,       386.5610,      0.3300,  -1.727,   -0.501,
      35,       386.5710,      0.3400,  -1.727,   -0.501,
      36,       386.5810,      0.3500,  -1.727,   -0.500,
      37,       386.5910,      0.3600,  -1.727,   -0.501,
      38,       386.6010,      0.3700,  -1.726,   -0.500,
      39,       386.6110,      0.3800,  -1.727,   -0.500,
      40,       386.6210,      0.3900,  -1.727,   -0.501,
      41,       386.6310,      0.4000,  -1.727,   -0.501,
      42,       386.6410,      0.4100,  -1.727,   -0.499,
      43,       386.6510,      0.4200,  -1.726,   -0.501,
      44,       386.6610,      0.4300,  -1.726,   -0.501,
      45,       386.6710,      0.4400,  -1.726,   -0.499,
      46,       386.6810,      0.4500,  -1.726,   -0.500,
      47,       386.6910,      0.4600,  -1.726,   -0.501,
      48,       386.7010,      0.4700,  -1.726,   -0.501,
      49,       386.7110,      0.4800,  -1.726,   -0.500,
      50,       386.7210,      0.4900,  -1.726,   -0.501,
      51,       386.7310,      0.5000,  -1.726,   -0.501,
      52,       386.7410,      0.5100,  -1.726,   -0.499,
      53,       386.7510,      0.5200,  -1.726,   -0.501,
      54,       386.7610,      0.5300,  -1.726,   -0.500,
      55,       386.7710,      0.5400,  -1.726,   -0.501,
      56,       386.7810,      0.5500,  -1.726,   -0.501,
      57,       386.7910,      0.5600,  -1.725,   -0.500,
      58,       386.8010,      0.5700,  -1.726,   -0.500,
      59,       386.8110,      0.5800,  -1.725,   -0.499,
      60,       386.8210,      0.5900,  -1.726,   -0.500,
      61,       386.8310,      0.6000,  -1.725,   -0.498,
      62,       386.8410,      0.6100,  -1.725,   -0.500,
      63,       386.8510,      0.6200,  -1.726,   -0.501,
      64,       386.8610,      0.6300,  -1.725,   -0.504,
      65,       386.8710,      0.6400,  -1.725,   -0.505,
      66,       386.8810,      0.6500,  -1.726,   -0.503,
      67,       386.8910,      0.6600,  -1.725,   -0.503,
      68,       386.9010,      0.6700,  -1.725,   -0.505,
      69,       386.9110,      0.6800,  -1.725,   -0.504,
      70,       386.9210,      0.6900,  -1.725,   -0.506,
      71,       386.9310,      0.7000,  -1.724,   -0.506,
      72,       386.9410,      0.7100,  -1.725,   -0.505,
      73,       386.9510,      0.7200,  -1.724,   -0.503,
      74,       386.9610,      0.7300,  -1.724,   -0.505,
      75,       386.9710,      0.7400,  -1.724,   -0.506,
      76,       386.9810,      0.7500,  -1.724,   -0.507,
      77,       386.9910,      0.7600,  -1.723,   -0.506,
      78,       387.0010,      0.7700,  -1.722,   -0.503,
      79,       387.0110,      0.7800,  -1.723,   -0.498,
      80,       387.0210,      0.7900,  -1.721,   -0.499,
      81,       387.0310,      0.8000,  -1.721,   -0.495,
      82,       387.0410,      0.8100,  -1.721,   -0.493,
      83,       387.0510,      0.8200,  -1.720,   -0.492,
      84,       387.0610,      0.8300,  -1.721,   -0.490,
      85,       387.0710,      0.8400,  -1.720,   -0.489,
      86,       387.0810,      0.8500,  -1.720,   -0.489,
      87,       387.0910,      0.8600,  -1.720,   -0.490,
      88,       387.1010,      0.8700,  -1.720,   -0.488,
      89,       387.1110,      0.8800,  -1.720,   -0.489,
      90,       387.1210,      0.8900,  -1.720,   -0.488,
      91,       387.1310,      0.9000,  -1.720,   -0.488,
      92,       387.1410,      0.9100,  -1.720,   -0.490,
      93,       387.1510,      0.9200,  -1.720,   -0.490,
      94,       387.1610,      0.9300,  -1.720,   -0.490,
      95,       387.1710,      0.9400,  -1.720,   -0.492,
      96,       387.1810,      0.9500,  -1.721,   -0.490,
      97,       387.1910,      0.9600,  -1.720,   -0.492,
      98,       387.2010,      0.9700,  -1.720,   -0.491,
      99,       387.2110,      0.9800,  -1.720,   -0.491,
     100,       387.2210,      0.9900,  -1.720,   -0.492,
       1,       387.2310,      0.0000,  -1.720,   -0.491,
       2,       387.2410,      0.0100,  -1.720,   -0.492,
       3,       387.2510,      0.0200,  -1.720,   -0.492,
       4,       387.2610,      0.0300,  -1.720,   -0.492,
       5,       387.2710,      0.0400,  -1.720,   -0.492,
       6,       387.2810,      0.0500,  -1.720,   -0.492,
       7,       387.2910,      0.0600,  -1.720,   -0.492,
       8,       387.3010,      0.0700,  -1.720,   -0.493,
       9,       387.3110,      0.0800,  -1.720,   -0.493,
      10,       387.3210,      0.0900,  -1.720,   -0.495,
      11,       387.3310,      0.1000,  -1.720,   -0.494,
      12,       387.3410,      0.1100,  -1.720,   -0.495,
      13,       387.3510,      0.1200,  -1.721,   -0.495,
      14,       387.3610,      0.1300,  -1.720,   -0.495,
      15,       387.3710,      0.1400,  -1.720,   -0.496,
      16,       387.3810,      0.1500,  -1.721,   -0.494,
      17,       387.3910,      0.1600,  -1.720,   -0.495,
      18,       387.4010,      0.1700,  -1.721,   -0.495,
      19,       387.4110,      0.1800,  -1.721,   -0.496,
      20,       387.4210,      0.1900,  -1.720,   -0.494,
      21,       387.4310,      0.2000,  -1.720,   -0.496,
      22,       387.4410,      0.2100,  -1.720,   -0.494,
      23,       387.4510,      0.2200,  -1.721,   -0.496,
      24,       387.4610,      0.2300,  -1.720,   -0.496,
      25,       387.4710,      0.2400,  -1.720,   -0.496,
      26,       387.4810,      0.2500,  -1.720,   -0.496,
      27,       387.4910,      0.2600,  -1.720,   -0.495,
      28,       387.5010,      0.2700,  -1.721,   -0.497,
      29,       387.5110,      0.2800,  -1.720,   -0.498,
      30,       387.5210,      0.2900,  -1.721,   -0.498,
      31,       387.5310,      0.3000,  -1.720,   -0.498,
      32,       387.5410,      0.3100,  -1.721,   -0.496,
      33,       387.5510,      0.3200,  -1.720,   -0.496,
      34,       387.5610,      0.3300,  -1.720,   -0.497,
      35,       387.5710,      0.3400,  -1.721,   -0.496,
      36,       387.5810,      0.3500,  -1.720,   -0.500,
      37,       387.5910,      0.3600,  -1.720,   -0.499,
      38,       387.6010,      0.3700,  -1.720,   -0.497,
      39,       387.6110,      0.3800,  -1.720,   -0.497,
      40,       387.6210,      0.3900,  -1.720,   -0.500,
      41,       387.6310,      0.4000,  -1.720,   -0.499,
      42,       387.6410,      0.4100,  -1.720,   -0.499,
      43,       387.6510,      0.4200,  -1.720,   -0.501,
      44,       387.6610,      0.4300,  -1.720,   -0.501,
      45,       387.6710,      0.4400,  -1.721,   -0.501,
      46,       387.6810,      0.4500,  -1.720,   -0.499,
      47,       387.6910,      0.4600,  -1.721,   -0.499,
      48,       387.7010,      0.4700,  -1.720,   -0.501,
      49,       387.7110,      0.4800,  -1.721,   -0.501,
      50,       387.7210,      0.4900,  -1.721,   -0.500,
      51,       387.7310,      0.5000,  -1.721,   -0.500,
      52,       387.7410,      0.5100,  -1.720,   -0.500,
      53,       387.7510,      0.5200,  -1.720,   -0.501,
      54,       387.7610,      0.5300,  -1.721,   -0.501,
      55,       387.7710,      0.5400,  -1.720,   -0.500,
      56,       387.7810,      0.5500,  -1.720,   -0.499,
      57,       387.7910,      0.5600,  -1.720,   -0.501,
      58,       387.8010,      0.5700,  -1.720,   -0.499,
      59,       387.8110,      0.5800,  -1.721,   -0.500,
      60,       387.8210,      0.5900,  -1.721,   -0.501,
      61,       387.8310,      0.6000,  -1.721,   -0.501,
      62,       387.8410,      0.6100,  -1.720,   -0.501,
      63,       387.8510,      0.6200,  -1.720,   -0.500,
      64,       387.8610,      0.6300,  -1.720,   -0.501,
      65,       387.8710,      0.6400,  -1.720,   -0.503,
      66,       387.8810,      0.6500,  -1.720,   -0.501,
      67,       387.8910,      0.6600,  -1.720,   -0.501,
      68,       387.9010,      0.6700,  -1.720,   -0.501,
      69,       387.9110,      0.6800,  -1.720,   -0.503,
      70,       387.9210,      0.6900,  -1.720,   -0.503,
      71,       387.9310,      0.7000,  -1.721,   -0.501,
      72,       387.9410,      0.7100,  -1.720,   -0.503,
      73,       387.9510,      0.7200,  -1.721,   -0.503,
      74,       387.9610,      0.7300,  -1.720,   -0.505,
      75,       387.9710,      0.7400,  -1.721,   -0.503,
      76,       387.9810,      0.7500,  -1.720,   -0.503,
      77,       387.9910,      0.7600,  -1.720,   -0.501,
      78,       388.0010,      0.7700,  -1.720,   -0.501,
      79,       388.0110,      0.7800,  -1.720,   -0.503,
      80,       388.0210,      0.7900,  -1.721,   -0.503,
      81,       388.0310,      0.8000,  -1.720,   -0.501,
      82,       388.0410,      0.8100,  -1.720,   -0.505,
      83,       388.0510,      0.8200,  -1.720,   -0.504,
      84,       388.0610,      0.8300,  -1.720,   -0.504,
      85,       388.0710,      0.8400,  -1.720,   -0.504,
      86,       388.0810,      0.8500,  -1.720,   -0.504,
      87,       388.0910,      0.8600,  -1.720,   -0.505,
      88,       388.1010,      0.8700,  -1.720,   -0.505,
      89,       388.1110,      0.8800,  -1.721,   -0.505,
      90,       388.1210,      0.8900,  -1.720,   -0.505,
      91,       388.1310,      0.9000,  -1.720,   -0.504,
      92,       388.1410,      0.9100,  -1.721,   -0.503,
      93,       388.1510,      0.9200,  -1.720,   -0.503,
      94,       388.1610,      0.9300,  -1.721,   -0.503,
      95,       388.1710,      0.9400,  -1.720,   -0.503,
      96,       388.1810,      0.9500,  -1.720,   -0.504,
      97,       388.1910,      0.9600,  -1.720,   -0.504,
      98,       388.2010,      0.9700,  -1.720,   -0.504,
      99,       388.2110,      0.9800,  -1.720,   -0.505,
     100,       388.2210,      0.9900,  -1.720,   -0.504,
       1,       388.2310,      0.0000,  -1.720,   -0.503,
       2,       388.2410,      0.0100,  -1.720,   -0.505,
       3,       388.2510,      0.0200,  -1.720,   -0.506,
       4,       388.2610,      0.0300,  -1.720,   -0.506,
       5,       388.2710,      0.0400,  -1.720,   -0.505,
       6,       388.2810,      0.0500,  -1.720,   -0.504,
       7,       388.2910,      0.0600,  -1.720,   -0.505,
       8,       388.3010,      0.0700,  -1.720,   -0.504,
       9,       388.3110,      0.0800,  -1.720,   -0.505,
      10,       388.3210,      0.0900,  -1.720,   -0.504,
      11,       388.3310,      0.1000,  -1.720,   -0.503,
      12,       388.3410,      0.1100,  -1.720,   -0.505,
      13,       388.3510,      0.1200,  -1.720,   -0.507,
      14,       388.3610,      0.1300,  -1.720,   -0.504,
      15,       388.3710,      0.1400,  -1.720,   -0.505,
      16,       388.3810,      0.1500,  -1.720,   -0.504,
      17,       388.3910,      0.1600,  -1.720,   -0.504,
      18,       388.4010,      0.1700,  -1.720,   -0.503,
      19,       388.4110,      0.1800,  -1.720,   -0.505,
      20,       388.4210,      0.1900,  -1.720,   -0.505,
      21,       388.4310,      0.2000,  -1.720,   -0.505,
      22,       388.4410,      0.2100,  -1.720,   -0.506,
      23,       388.4510,      0.2200,  -1.720,   -0.507,
      24,       388.4610,      0.2300,  -1.720,   -0.505,
      25,       388.4710,      0.2400,  -1.720,   -0.507,
      26,       388.4810,      0.2500,  -1.720,   -0.506,
      27,       388.4910,      0.2600,  -1.720,   -0.505,
      28,       388.5010,      0.2700,  -1.720,   -0.507,
      29,       388.5110,      0.2800,  -1.720,   -0.506,
      30,       388.5210,      0.2900,  -1.720,   -0.506,
      31,       388.5310,      0.3000,  -1.720,   -0.506,
      32,       388.5410,      0.3100,  -1.720,   -0.507,
      33,       388.5510,      0.3200,  -1.720,   -0.507,
      34,       388.5610,      0.3300,  -1.720,   -0.508,
      35,       388.5710,      0.3400,  -1.720,   -0.508,
      36,       388.5810,      0.3500,  -1.720,   -0.505,
      37,       388.5910,      0.3600,  -1.720,   -0.510,
      38,       388.6010,      0.3700,  -1.721,   -0.512,
      39,       388.6110,      0.3800,  -1.720,   -0.510,
      40,       388.6210,      0.3900,  -1.719,   -0.509,
      41,       388.6310,      0.4000,  -1.720,   -0.507,
      42,       388.6410,      0.4100,  -1.720,   -0.510,
      43,       388.6510,      0.4200,  -1.720,   -0.512,
      44,       388.6610,      0.4300,  -1.720,   -0.511,
      45,       388.6710,      0.4400,  -1.719,   -0.512,
      46,       388.6810,      0.4500,  -1.718,   -0.510,
      47,       388.6910,      0.4600,  -1.719,   -0.507,
      48,       388.7010,      0.4700,  -1.718,   -0.505,
      49,       388.7110,      0.4800,  -1.717,   -0.495,
      50,       388.7210,      0.4900,  -1.717,   -0.492,
      51,       388.7310,      0.5000,  -1.715,   -0.485,
      52,       388.7410,      0.5100,  -1.715,   -0.485,
      53,       388.7510,      0.5200,  -1.715,   -0.483,
      54,       388.7610,      0.5300,  -1.715,   -0.483,
